Id,shopname,shopsite,abstract,shoptype,score_all,qualification,foundtime,addr,tel,contactinfo,opentime
658,LP室内设计工作室,,无,装修,C,,,沪太路828号悠诗阁公寓A栋406室(近新村路),15301671477,,
305,Mein Studia,,无,设计,C,,,北京西路1228号(近西康路),,,公交21路、939路、15路等北京西路陕西北路下～
861,MOHOME家尚设计,,擅长方向：婚房装修、家庭装修、办公室装修、店面装修、二手房翻新、装修设计,装修,C,,,国顺东路800号五角场800号艺术中心东楼404-406室(近双阳北路),4008986677,电话:4000740001,"9:30~17:30,周二休息（来店前请预约）"
469,Space装潢,http://www.thespacedesign.com.cn/,一家专业的建筑设计事务所，主要的服务对象是别墅、会所、酒店等相对比较高端的客户群体，为这些客户提供从设计到施工及家具选择等一整套的专业服务,装修,C,,,沈家弄路776号(近民生路),021-68558211,,
60,TT精工,,TT精工是上海尚睿装饰工程设计有限公司下属室内装饰品牌，主管室内设计、装修施工、软装等业务,装修,C,,,中山西路2025号1823-1826室(近宜山路),021-62406619&nbsp;64391860,,10:00-19:00(全年无休）
115,TUS空间设计,http://www.to8to.com/zs/720509/,TUS(凸舍)空间设计装饰设计有限公司是一个由设计师联盟组建成立的、倡导设计主导施工的一体化装饰装潢设计机构。主要客户为需要设计改变生活，设计带动生活，设计反映生活的业主,装修,C,,2009,文定路288弄8号101室(近宜山路),4006900282,tusdesign@163.com,早9点——晚8点 网址：www.tusdesign.com
276,YourBest 优钡装潢,,性价比较高的装修设计公司，注重设计的空间感和舒适性,装修,C,,,南京西路1025弄63号1楼(近茂名北路),021-62360335;15601809861,,0900-2100
362,艾嘉创意,http://blog.soufun.com/29396290/10312587/articledetail.htm,艾嘉创意，一个“时尚”的设计团队，作品曾多次刊登在《世界家苑》、《时尚家居》、《瑞丽家居》、《品位》、《精品家居》、《better home and garden》。。。等时尚媒体,设计,C,,,香南路488弄(近广兰路),13801727190;18930163523,,9：00--18：00
66,八零空间设计,,一家以婚房设计为主的装饰设计工程有限公司,装修,C,,,漕宝路82号光大会展中心E座1002室(近习勤路),,,
20,八零年代设计事务所,http://www.fantong.com/biz-633896/pic/1689290/,是一支年轻的八零后组建的设计团队，主要从事于室内设计与施工服务,装修,C,,2005,凯旋路3500号华苑大厦1号楼31B室(近中山西路),021-64603521,电话:021-64603521,AM9：00——PM10：00
588,百天装饰工程,http://web.a963.com/183/183960/index-detail.htm,提倡绿色家装；注重设计前期方案和使用装饰材料符合环保原则和标准，致力于向客户提供高品质、个性化的装饰设计方案,装修,C,,,张扬北路472号(近博兴路),021-68713785&nbsp;68957565,,地铁6号线 博兴路站
503,佰令建筑装饰,http://www.bailingjz.com/,专营中高档装饰设计施工的企业,装修,C,,,行泰路281弄20号(近高行中学),021-68978628,,上午9：00---下午19：00
576,本蓝装潢,,从事室内装饰，建筑材料销售行业,装修,C,,2007,妙境路1367弄(近绣川路),021-50790358,,
269,本墨室内设计,,主要设计专长：住宅公寓室内装修 ,装修,C,,2009,愚园路727号1楼(近镇宁路),021-62119626，62139016,,周一至周日 9:00~20:30（来店前请预约）
507,博乐装潢,,从事室内设计、装修工程的专业公司,装修,C,,,张杨路1695号2楼(民生路张杨路),021-58528053,,
314,布空间设计装饰(浦东店),http://www.bukongjian.com,2010年度，布空间所属五地年营业额近3000万(上海、苏州、无锡、常州、昆山)，合计完成设计、施工项目工程300余个,装修,C,,2006,东方路1381号兰村大厦18楼D座(近蓝村路),021-63900399,电话:021-63900399,地铁四号线六号线蓝村路站下 即可
610,布空间设计装饰中心(普陀设计中心),http://www.bukongjian.com,2010年度，布空间所属五地年营业额近3000万(上海、苏州、无锡、常州、昆山)，合计完成设计、施工项目工程301余个,装修,C,,2007,中山北路1759号浦发广场D座2114室(近光新路),021-61397761,,10：00~18：00
891,曹师傅装潢,http://021-zh.com/,用心服务，让装修成为一种享受,装修,C,,2007,控江路(近江浦路),,,
566,超云装潢,,集室内设计、预算、施工、材料于一体的专业化装饰资质企业,装修,C,,2004,周浦镇周东路640号(川周路口),021-68188802,,
789,辰玺设计装饰,http://www.1xiu.com.cn/zs/1110/,集室内外设计、预算、施工、材料于一体的专业化设计装饰公司,装修,C,,2011,陈家宅路38号E-302室(近西藏北路),13472805520,,
253,创珂装饰设计,,专营家装设计和建材的企业,装修,C,,2001,上海市闵行区北松路2399号,021-62286867&nbsp;62749689,13801686269,9:00~18:30
111,大灏设计事物所,,几个在境外设计公司工作多年的设计合伙人合作开设的一家室内设计事务所，公司主营空间规划，室内设计，施工管理,装修,C,,,宾阳路62弄乾骏大厦2号2001室(近龙漕路),021-64701268&nbsp;64702402,,AM:10:00--12:00 PM:13:00--18:00
746,大简装饰,,打造商业空间、别墅、高档公寓等各类空间，提供设计、选材、施工、软装等全方位、高品质的服务,装修,C,,,白兰路137弄1号绿洲广场A座1012室,,,
123,大珏建筑工程设计,,专注于别墅设计及别墅装潢,装修,C,,1997,田林路142号怡虹科技园1001室(近越界创意园区),021-64851110,,全年无休 9:30-18：00
204,大雄和室装潢设计,,专注于和室装潢设计的独特装修设计公司,装修,C,,,宜山路436号,13816250801,,
676,缔尚装潢,http://dszs.58.com.cn/,一家集办公、家居、工装、酒店、别墅、工厂等设计与装修为一体的装饰设计工程有限公司,装修,C,,,枣阳路465弄58号101室(近华师大后门),021-52715389,,
24,典庄装饰,,专业从事住宅公寓、别墅以及商业办公场所设计和施工为一体的装饰设计公司,装修,C,,,宜山路515号2号楼22楼E座(钦州路口),021-54487629&nbsp;54486539,,9:00-18:00
372,点艺装饰设计,,致力于别墅、办公楼、娱乐会所、店面、家庭装潢等空间设计和施工,装修,C,,,顾高路20号,15021143675,,
882,殿宇装饰,www.shdianyu.com,集设计、施工为一体的家装公司,装修,C,,,隆昌路619弄B座311室,021-55830708&nbsp;4000580558,,9:00-17:30
214,丁师傅施工中心,,做小半包为主的公司，重在施工,装修,C,,,中山西路2006号甲(延安西路中山西路),021-51171130,,9：00--18：00
466,鼎顶装饰,,一家专业承接中高档室内外设计装饰装修公司,装修,C,,,北蔡镇莲园路176号(近北蔡中学),021-33788286,,
71,鼎茂装饰,http://hydingmao1628.huamu.cn/,专业从事高档别墅、会所、餐厅、酒吧及办公楼的设计和施工,装修,C,,,南丹路189弄2号905室(近宜山路),4008881601&nbsp;64681628,,
696,东迪top,,从事室内设计，重点在婚房装修领域,装修,C,,,古浪路164号(古浪路真大路),13651788808,,
错660,房屋装修装潢,,成立近十余年，有丰富的装修设计经验,装修,C,,,桃浦路(利群医院对面),021-52762248,,9：00--18：00
769,奋浩设计装潢,http://990901.co.sonhoo.com/company_web/index-990902.html,本公司主要经营装饰材料、室内装饰、建筑装饰等。本公司秉承“顾客至上，锐意进取”的经营理念，坚持“客户第一”的原则为广大客户提供优质的服务。欢,装修,C,,2010,共和新路985弄2号2楼(共和新路汶水路),021-56622803,,9：00--18：00
155,孚若珥建筑装饰设计,http://www.furuoer.com/index.html,2011年度室内设计学会奖，2011年度优秀购物空间设计作品,设计,C,,2007,田林路140号越界创意园区28号350室(近苍梧路),021-33676875&nbsp;33676876,咨询热线：400-689-6877,早9点到下午5点半
909,复旦塑钢铝合金装潢,,,,C,,,国定路597弄(近财经大学),,,8：30—10:00
359,富聚装潢设计,http://u.tumanduo.com/i_82813.html,"公司秉承以人为本的设计与装饰理念，把环保，生态，时尚品味，个性实
用，融入具体的人居环境空间，自2004年施工以来，为众多TX提供了优质诚信服务。我们将继续为广大客户提供优质、规范、周全、放心的服务！",装修,C,,2004,东方路1363号海富花园3号楼25号(近蓝村路),021-60510558,13681629256,上午：9.30----下午5点
22,高远装饰,http://web.a963.com/107/107706/,,,C,,,黄陂南路751号1号楼309室(黄陂南路建国东路),021-33665552&nbsp;33665553,全国免费服务电话：400-666-1356,周一-周六，上午9点-下午6点
760,阁韵空间装饰,www.591green.com,"Green拥有一支独立的施工队伍和专业的设计力量,对环境设计与施工技能一并看中,集设计,施工,监理为一体,专注于公寓,别墅,宾馆,办公楼,专卖店,俱乐部的设计施工,为业主提供装修设计,选材施工,软装搭配的全方位服务.",设计,C,,,中山北路900号加禾商务中心2幢106-107(近普善路),021-56550930, ,9:30-17:30
72,谷辰室内精品设计,http://www.rryjw.com/company/35000483/cases.html,上海谷辰装饰设计有限公司是一家集设计与施工为一体的专业化装修公司。公司核心业务围绕家装/工装，提供上下游不同层次的设计及系统完善的管理服务，是一家提供完整的家装、办公室装修装潢/厂房装修装潢设计空间规划，工程管理，室内设计和施工的专业公司。,装修,C,,,中山西路1919号北科大厦B座6楼05-07室,021-60910001,,
407,广东星艺装饰,http://www.dianping.com/shop/5327700,,,C,,,沪南公路3468弄1支弄31号(近年家浜路),,,9点-21点
383,海尚艺家,http://zhuangxiu.jia.com/shop/214033/company_comment/,一家“想装修者之所想，急装修者之所急”，致力于为装修者解决实际问题的公司；一 家不断开拓进取，致力于成为整体家居集成系统领导者的公司。,装修,C,,,张杨北路506号,021-50252831&nbsp;50266011,,9：00-21:00
488,海馨装潢,http://www.zsezt.com/team/index-14476.html,,装修,C,,2012,川沙新镇新德西路508弄69号(近华夏三路),"021-888888
",,09：00—20：00
56,翰邑国际设计,http://bang.liba.com/HYDESIGN,翰邑国际设计团队管家式服务引领精致中国生活,设计,C,,1991,宜山路520号中华门大厦15楼D座,18616154247,13901691784,
118,皓设计工作室,,打造本土设计平台。以商业空间设计为主，平面、多媒体、服装设计为辅，代表了一种纯粹的生活与独特的海派设计风格。,设计,C,,,华亭路71弄4号(近淮海中路),021-34610913,,9：00-18:00
294,合喜MCG设计事务所,http://companys.ccd.com.cn/libing1015/About/,MCG团队来自四面八方，多样化的人才为我们团队的发展奠定了坚实基础。MCG团队立足上海面向全球市场，专注于商场、酒店、餐厅、会所等高端商业空间设计。,设计,C,,,澳门路(近昌化路),15901953222,62273520,
687,合喜商业设计装潢,合喜商业设计装潢,,设计,C,,,昌平路(昌平路西康路),,,
462,荷空间设计,http://www.shejiben.com/sjs/658570/,十年以上的设计经验，专攻家装。,设计,C,,,东方路1361号7楼E座(近蓝村路地铁站),021-50307992,,上午9:00-下午19:00
198,恒祥装饰,http://www.shhxjz.com/about.asp?sortid=1,始终坚持“以质量求生存，以信誉求发展”的宗旨，倡导精品 环保 诚信 透明的原则，为广大客户提供优质的服务，满足客户的不同需求。,设计,C,,2011,宜山路439号七建大厦8003室,021-33561192,,
169,衡威装饰工程,http://qy.58.com/27940737/,"筑装修施工, 室内装饰 本公司秉承“顾客至上，锐意进取”的经营理念，坚持“客户第一”的原则为广大客户提供优质的服务",装修,C,,1990,斜土路1175号景泰大厦506室(近万体馆),021-64187525,,9：00--18：00
112,弘合装潢设计,http://www.china-designer.com/home/index.asp?accountid=286041,在各类型不同的空间里，切入最适当的规划；在各需求不同的客户中，给予最专业的设计服务。在务实及客观的必要条件下，提供给客户专业的设计判断,设计,C,,,钥桥路909号D1国际创意空间3号楼609室,021-60516615,,
474,红浪室内设计,http://www.ddmap.com/map/21/point-686811-%BA%EC%C0%CB-comment.htm,"本着“实实在在做事、明明白白挣钱”的经营理念；先后完成了一系列高品质的装饰设计工程，树立了良好的信誉和品牌形象。
",装修,C,,,蓝村路1381号蓝村大厦18楼D座(近东方路),021-62875566,,
725,鸿运装潢,,本公司专门承接商务楼、室内外一切装潢，包括木工、瓦工、水电工、油漆工等一条龙服务,装修,C,,,中山北路(近岚皋西路),13918159062,,全天
119,后街室内装潢,http://backstreet.qianyan.biz/,"海后街室内装潢有限公司为您提供的服务项目有：办公室装修,装饰设计,办公室装潢,展柜制作,装潢公司,办公室设计,商场道具等。",装修,C,,,龙漕路1弄8号室内装潢总汇1楼(近地铁3号出口),021-64835641,021-64835641,
369,沪鑫建筑装潢,http://4llg1vvq.cn.china.cn/,为国内众多企业&家庭提供专业而整体的视觉空间解决方案，沪鑫不是一个单纯的家装设计公司，也不是一个单纯的别墅设计公司，而是一家综合于空间视觉设计的专业设计公司等优势,装修,C,,2000,永泰路500号(上南路永泰路),021-50841289,021-50841289,
920,集采堂设计,http://jctownsh.ce.c-c.com/,上海集采堂设计机构，提供精品室内设计和专业施工团队服务，作品涵盖公寓、别墅、专卖店、办公空间等。,装修,C,,2007,杨浦区关山路169号2303室(近黄兴路国顺东路口),021-55067705,,周一至周五9:00-17:30 其他时间需预约
720,佳筑装饰,,"司专业从事家庭装修,别墅,中高档办公装修商业空间及展示空间的设计与施工业务本公司拥有专业的设计团队及施工团队",装修,C,,,中宁路955弄1号(近武宁路),021-33606366,,
121,匠贤装饰,,是经过上海市装潢权威机构认证的企业/积累了数年来得家居装潢经验，是一家集设计与施工为一体的诚信企业。,装修,C,,,罗秀路65号(龙吴路口),021-54010675&nbsp;54010304,,8：00--18：00
728,蛟海工程,,本公司是经过国家正规注册，保洁类实力雄厚的专业性清洗公司，我公司具有全新的服务理念、专业的技术水平和管理模式，并引进了先进的专业设备，具有服务跟踪以及经验丰富的专业技师，高素质的施工队伍及广阔的清洗服务范围。,装修,C,,2004年,梅川路(近真北路),021-64051779,,24
389,今贤装饰,,是一家专业致力于住宅公寓、别墅、办公室、厂房等室内装饰装修的专业装饰公司。专业承接各类型住宅公寓、别墅、写字楼、厂房、店铺、商业场所及办公商务楼室内外建筑装饰设计和施工工程。 有着数年的工程设计、施工及管理经验。 公司有着完整的组织机构和严格的管理制度， 拥有专业的设计人员，技术人员，管理人员；拥有专业、固定的施工队伍， 确保工程质量。,装修,C,,,东方路1361号3号楼22c,021-60525268,,
202,景煜装饰设计,,主要承接连锁餐饮、办公、别墅等设计项目。随着公司业务的增多，公司不断的再扩大，真诚携手每位有才人士共同发展与进步。,装修,C,,2002年,斜土路1175号,,,9: 00 -- 19: 00
695,军政装潢,,无,装修,C,,,新村路(近岚皋路),021-58888888,,全天24小时。装修公积金缴纳，提取。
525,钧艺上海,,无,装修,C,,,灵山路1671号(近德平路),13917268888,,
897,俊豪装饰设计,,一家集设计、施工为一体的装潢企业，专业从事室内外各种档次的装饰设计和装潢施工,装修,C,,,宁国路313号(长阳路宁国路),13262612259,,8
761,卡博兰德室内设计工作室,,一家专注于室内装饰设计与施工的公司,装修,C,,,广延路555弄宝华现代城4号2302室(近广中路),021-66308023,,9：30-6：00
25,开丹装潢,http://kaidan.china.b2b.cn/,一家从事宾馆、办公楼、别墅、店铺、家居装饰设计、装饰施工为一体的名牌优秀装饰公司,装修,C,,,建国中路24号(建国中路思南路),,,
562,柯海装饰,,主营家庭装饰业务的公司,装修,C,,,上南路3437号2楼(近海阳路),021-20249869,,9:00-18:00
222,柯磊建筑装饰,,"一家专业从事中高档公寓住宅、别墅、办公及商业空间的室内空间规划,设计与施工的公司",装修,C,,,定西路1310弄6号福安大厦907室(近宣化路),021-32110259,,10点-18点
279,科勒设计中心,http://www.kohler.com.cn/aboutUs/landing.cn,"科勒设计中心座落于上海南京西路456号，共四层,面积约 4000平米，是科勒目前在全国最大的集卫浴，家居，橱柜产品于一体的全新展示中心。",设计,C,,,南京西路456号(近仙乐斯广场),021-53755058,,109（上海电视台站），地铁2号线（人民广场站）
682,肯记建筑装饰,http://www.525j.biz已失效,以网店经营的模式面对业主，既省去传统装修公司庞大的店租及店面装修、运营成本，又能给业主提供更好更直观更快捷的服务保证。在节省成本的同时，用信息传递最快捷的网络，完全透明的出现在广大业主面前，接受业主的监督。以我们的专业知识和实践经验为您提供更时尚的设计、更精良的施工、更贴心的服务、更合理的价格，打造网络装修第一品牌。,装修,C,,,中山北路3856弄中环大厦1-4号中环大厦07层10(近宁夏路),021-52680226,,
482,酷彩艺阁墙绘,http://colourcool.ebdoor.com/,专业墙体彩绘工作室，服务范围：1.现代家庭装饰墙画；2.酒店、公司、会所、广场高档壁画；3.公共场所宣传、装饰性大型墙体画 ；4.产品手工艺绘画；5.个性手绘鞋手绘服装,设计,C,,,益江路71弄126号(近家乐福),021-61533105,,全天24小时
777,坤然装潢设计,http://sh-krdesign.com/index.asp,集室内设计、环境设计、建筑设计、工程施工、软装饰设计等一体化的综合性专业设计公司。,装修,C,,,共和新路938弄966号共和大厦2201室(近地铁中山北路站1号口),021-36528619&nbsp;56436172,,全年无休
91,涞澳设计,http://iadc.com.cn/cn/home.html,从事建筑、室内设计及景观设计之专业机构。IADC以精湛的设计艺术及丰富的设计经验，与众多国际品牌长期愉快合作，作品遍及中国主要城市，同时IADC又与意大利知名设计事务所Copersino & Partners建立了长期紧密的合作与联系，并将国际一流的设计师及设计作品带到中国,设计,C,,2000,宝庆路20号4号楼B楼(近五官科医院),021-64711530,IADC_DESIGN@126.COM,
710,莱赫建筑,,主要以办公室，商铺，别墅装修为主。,装修,C,,2006,武宁路200弄22号大院3楼(近东新路),021-32182011,,8:30~17:00
103,莱特整体橱柜,http://www.laite.com/,专业生产以莱特品牌为主导的整体厨房吸油烟机，燃气灶具，保洁柜，水槽，烤箱，蒸汽炉，微波炉等厨房系列产品。,装修,C,,1988,中山西路2331号波涛建材市场2楼(近宜家家居),021-51575206,,09:30-18:00
577,蓝天白云壁画工作室,http://www.ltbysh.cn/,"上海最早注册的手绘艺术机构,主要从事于大型酒店、餐饮连锁店、公司、会所、广场高档装饰壁画，时尚家居装饰墙画、壁画，公共场所宣传式、装饰性大型墙体画，产品加工型手工艺绘画,是一家以绘画为主的艺术工作机构。",设计,C,,2002,御桥路2000号(近沪南路),021-68939094,"李富华15800617155
QQ：969661012 
shltby@163.com",8:00-21:00   周六、周日不休
59,蓝图空间设计,http://bang.liba.com/35000193#top,篱笆网上好评如潮的公司，设计作品丰富，并拥有管理完善的施工队伍及服务流程。,装修,C,,,宜山路515号博库书城1号楼11楼H座,021-54042105,15001832855,9:00-20:00地铁3、4、9号线宜山路站
255,蓝鱼手绘,www.51bluefish.com,"以手绘艺术为支点，承载手绘墙（包括家装彩绘墙）、汽车彩绘、摩托车彩绘、隐形壁画、装饰油画为一身的专业绘画服务机构。
沪上规模最大、服务最专业、质量最有保证的手绘公司。
公司拥有200多平米的手绘展厅，随时欢迎您前来参观洽谈。
蓝鱼手绘公司工商注册全称：上海蓝鱼广告有限公司",设计,C,,,上海市闸北区中兴路494号B座403室（近鸿兴路）,021-60524668;67690797,"137 6468 5678
QQ：客服一 723584032
                  客服二 772760311
                  客服三 813092152",周一至周六 9:00-18:00 其他时间请提前预约。
231,立添装饰设计,http://www.litianzh.com/l,,装修,C,,,延安西路1118号长峰大厦106室(近番愚路),021-32170869&nbsp;13764508892,,电话咨询24小时开通 营业时间：上午8：30至下午21：00
221,利优联合设计中心,http://home.ddmap.com/company-2184-2.htm#dp_alL,,装修,C,,,中山西路179号11楼,,,全天
467,梁玛设计,http://ld588sh08.gc.alighting.cn/,"酒店照明,店铺照明,建筑照明,夜景照明,办公照明,娱乐照明,博物馆照明",装修,C,,2002年,桃林路18号环球广场B幢2301-02室(近昌邑路),021-50282465,,9:00---19:00
278,林庆装潢网,http://hyynhznjkkl.b2b.youboy.com/spjs.html,"新房二手房,翻新刷墙改造,办工楼装修,门面厂房,毛坯房装修,学校,家庭装修,发廊装修",装修,C,,2001年,天山路118号(近动物园),021-52180783,,每天7点------21点
246,隆域建筑,,室内装饰设计及施工 绿化工程 企业形象策划 展览展示服务 水电暖通配套安装 电脑打印 晒图复印 建筑装潢材料 五金 灯具 金属材料 木材 广告材料的销售（涉及许可经营的凭许可证经营）＊,装修,C,,2003,天山路200号2楼,,,
309,绿通环保装修专家,http://www.shltzh.com,装修协会会员,装修,C,,,东方路1381号兰村大厦6楼B、D座(近蓝村路),021-50397668,电话:021-50397668,9:00~19:00 节假日不休息
527,洛克装潢,,上海沪枭装潢设计有限公司（原洛克装潢），主要经营酒店套房、办公楼、商务楼、企事业单位,装修,C,,,康弘路428号(近周浦公园),021-61994580,,9：30-17：30
289,美空装饰设计,http://jiatx.com/bang/companyinfo1350/,是一家专注于室内环境设计的专业型设计机构。,装修,C,,2003,延安中路535弄7号,021-54657806&nbsp;4008202865,,9:00-21:00
895,思宁装潢,http://siningzhuanghuangsh.ce.c-c.com/, 上海思宁装潢设计有限公司 位于 上海市杨浦区，主营 室内外装潢设计及施工、装潢的五金建材 等。公司秉承“顾客至上，锐意进取”的经营理念，坚持“客户第一”的原则为广大客户提供优质的服务。欢迎惠顾！  ,装修/设计,C,,,霍山路723号(许昌路长阳路间),021-65128682,,
714,苏心装饰,http://www.suxinzh.cn/,上海苏心装饰工程有限公司是以设计、开发、服务为一体的专业装饰公司。主要经营酒店、办公楼、商务楼、别墅、门面房、住宅等设计装饰。欢迎广大客户前来我公司参观指导。,装修/设计,C,,,中江路1043号,021-32232017,,08：00-20：00
182,随一装饰,,上海随一装饰工程有限公司是一家建筑、建材的企业，是经国家相关部门批准注册的企业。主营 装修装饰、各类家装建材，公司位于中国上海上海市徐汇区中山西路2006号401室。上海随一装饰工程有限公司本着“客户第一，诚信至上”的原则，与多家 企业建立了长期的合作关系。热诚欢迎各界朋友前来参观、考察、洽谈业务。,装修/设计,C,,2009,宜山路439号七建大厦1120室(中山西路口),021-60489089,,24小时营业
670,泰彬建筑装饰工程,http://yumaohai.diytrade.com/,"上海泰杉装饰设计有限公司,公司成立之初，就致力于公共空间、私人空间的装潢设计，历经多年的发展，现已发展 成为上海一家颇具实力的专门从事写字楼、工厂办公装潢、私人空间的装潢以及设计的专业公司，为客户提供装潢整体解决方案（Total Solution）。在岁月的流逝中，上海泰杉装饰设计有限公司凭借先进的管理方法、服务理论、设计思想、技术手段以及强大的资源整合能力，逐渐在装潢设 计这个行业中独树一帜。",装修/设计,C,,,祁连山南路2698号(近轻纺市场),021-52795796,,
689,泰杉建筑装饰设计,http://www.ts-sj.com/Home.asp,上海泰杉装饰工程设计有限公司，公司成立之初，就致力于公共空间、私人空间的装潢设计，历经多年的发展，现已发展成为上海一家颇具实力的专门从事写字楼、 工厂办公装潢、私人空间的装潢以及设计的专业公司，为客户提供装潢整体解决方案（Total Solution）。在岁月的流逝中，上海泰杉装饰设计有限公司凭借先进的管理方法、服务理论、设计思想、技术手段以及强大的资源整合能力，逐渐在装潢设 计这个行业中独树一帜。,装修/设计,C,,,新郁路846弄56号403室(近国际鞋城),021-69106706,,8:00-5:30
245,维银装饰设计,,上海维银装饰设计工程有限公司位于上海，主营家庭装潢、工程装潢等。公司秉承“顾客至上，锐意进取”的经营理念，坚持“客户第一”的原则为广大客户提供优质的服务。,装修,C,,2009,武夷路672号2楼(凯旋路口),021-52730875,,9：00--18：00，经理电话为：13002177802
64,五凹设计,,五凹国际设计是近几年来在装饰界迅速崛起年轻的新锐设计工程公司，主要从事中高档公寓房、别墅、美容美发店、办公室内及酒店宾馆空间设计及装饰配套工程的施工服务。,装修/设计,C,,,宜山路515号博库书城一号楼9楼H座(钦州路小闸镇街),021-64363989,,9：00--18：00
170,伍厘米设计装饰,,伍厘米装饰公司成立于2009年，公司核心业务围绕住宅产业提供上下游不同层次的设计及系统完善的管理服务。公司聚集着经验丰富，且年轻才华横溢的设计创造团队；认真负责，且施工工艺优良的施工队伍。他们拥有更多才俊大胆、细致、充满活力的设计作品迎合了业主的需要。从别墅、居室到商业空间，我们以一流的设计团队、素质精良的施工队伍，完善的服务体系与整体实力赢得了业界的良好口碑及市场认可。,装修/设计,C,,2009,漕溪北路468号宏汇大厦6楼E座(近蒲汇塘路),021-64689861,,9:00---17:30
542,贤和装饰,,上海贤和建筑装饰工程有限公司；是一家专业从事工装和家装的室内装饰公司，公司从2005年成立至今，承接了大小数百项工程，贤和人本着“以诚为本，以信为荣，朴实无华”的经营理念，处处考虑消费者利益，精雕细琢认真完成每一件工作，贤和人在这十年中，即锻炼了一支技术精湛的装潢队伍，又完善了全程严密质量监控的管理制度，同时在强手林立的装潢业中脱颖而出，获得了荣誉，赢得了赞扬，自公司成立以来，没有发生一起用户投诉事件，用户的信任是给予我们最高的奖励。 贤和公司现在已经成长为实力雄厚的正规企业，公司有一支可以满足各种需求的设计队伍，其中有美院高级设计师和来自同济的前卫设计师群，可以根据用户的个性融入设计师的创意，努力实现人与环境的完善结合，为每一位用户量身定做一个舒适、温馨、健康的生活工作空间。公司有严格的合同实施、原材料检查、质量验收及安全操作制度，使施工的每一环节得到控制。公司努力做到低价格、高品位，抱着宁可少做几家，决不滥做一家的宗旨，坚持踏踏实实为用户服务。,装修/设计,C,,2005,川周公路4058弄44号(近沪南公路),15900483877,,7：00——22：00
49,萧氏设计,http://www.xssj.com/about,"上海萧视设计装饰有限公司（简称萧氏设计）成立于1998年的上海，前身是萧氏设计工作室，由多位中国高级建筑室内设计师，高级工程师及艺术家组成的才德兼备的专业团队。

公司是一个集室内设计、环境设计、建筑设计、工程施工、软装饰设计等一体化的综合性专业设计公司。",设计,C,,1998,凯旋路3558号(近华亭宾馆),021-64640281,,9:00AM~17:30PM
163,星木装饰设计,http://shinemoon.china-designer.com,星木设计，为高端豪宅样板房、高端豪宅别墅及高档商业空间的室内环境缔造者，多位资深设计精英的紧密合作更加契合高档业主需求，坐拥建筑规划、空间设计、软装美学背景，集装饰设计、风水设计、家居软装设计、装饰施工为一身。,设计,C,,2010,宜山路515号1号楼7A室(钦州路小闸镇街),021-64519588,,9：00--18：00
899,星洋装潢,http://www.xingyangzs.com/,上海星洋装潢设计有限公司自创建以来经过不断的摸索和发展，已经在市场上享有一定的口碑，现公司拥有许多优秀的设计人 员和管理人员，另配备有高水准的施工队伍，使设计师的构思得以完美的体现，公司在提倡诚信的同时，主张要以新颖的设计，精湛的施工，优良的管理，创作出雅 致精美的作品，公司本着“以诚为本”的经营宗旨保持学人本色！,装修/设计,C,,,三门路314号(进国权北路),021-55033936,,8：00——19：00
519,雄愈装饰,http://jiatx.com/bang/companyinfo3037/,上海雄愈建筑装饰工程有限公司成立于2003年，主要以承接星级酒店、高档会所、展览等商业空间和公共空间的设计、施工及配套工程，家庭事业部主要以承接 别墅和中高端公寓的设计施工，我们拥有成熟的集设计、施工、家具定制、后期软装配饰为一体的家居私人服务体系，为家庭装修客户提供更加便捷、全面、周到的 高品质服务。,装修/设计,C,,2003,浦东俱进路90号2号101室（靠近五洲大道）,021-33841773&nbsp;67221181,,9:00-18:00
782,涯光建筑装饰,www.yg-zh.com,上海涯光建筑装饰工程有限公司以明确的“安全、环保、节能、美观、舒适、方便”的服务定位，服务千家万户；以“平实、用心、专注、坚持”的服务信念来回报 客户，引导消费；以客户的“需求顺序”作为装潢消费的侧重，千方百计地为装潢业主提供专业的“对接服务”，并不断强化服务力度与实际效果的总体和谐与均 衡；在实际操作中，以客户的真实需求意愿为主，提供服务时有所侧重，以满足各种各样的个性需求,装修/设计,C,,2000,共和新路3737号B栋614室(场中路口),021-60761593,,9：30—17：30
237,雅鼎建筑装饰,," 上海雅鼎建筑装饰设计工程有限公司，公司拥有专业装饰设计和施工的两个专业工程部门,主营室内外空间环境的规划、设计与施工,公司拥有众多来自同济大学、上海大学、中央美院设计高等专业院校的设计师团队,以及前篱笆装饰巨头炎龙装饰的设计精英。",装修/设计,C,,2010,定西路1277号长峰大厦601室(近中山公园),021-60516729,,早上7点至晚上8点
703,雅赞装饰,,雅赞建筑装饰工程有限公司创建于2003年6月，公司总部于2006年7月迁至上海。主要从事风景区规划、城市公共空间、绿地系统规划、住宅和商业景观、 景观标识、环境提升、旧城改造、工业与科技园区、酒店与度假村、豪宅、别墅、样板房、展示空间至后期家具、配饰陈设的设计与施工。,装修/设计,C,,2003,交暨路185号兴远科技大楼1号楼7楼B座(近7号线新村路地铁站),021-60736726&nbsp;60736727,,周一至周五  9:30 - 17:25
